data,sku_id,regiao,estoque_fisico,demanda_media_diaria,ponto_pedido,status_estoque,dias_cobertura
2024-06-03,SKU-027,Centro-Oeste,68,12.4,223,Crítico,5.5
2024-06-10,SKU-027,Centro-Oeste,104,11.7,211,Crítico,8.9
2024-06-17,SKU-027,Centro-Oeste,135,12.8,230,Alerta,10.5
2024-06-24,SKU-027,Centro-Oeste,97,13.7,247,Crítico,7.1
2024-07-01,SKU-027,Centro-Oeste,46,7.1,128,Crítico,6.5
2024-07-08,SKU-027,Centro-Oeste,65,14.1,254,Crítico,4.6
2024-07-15,SKU-027,Centro-Oeste,145,6.4,115,Normal,22.7
2024-07-22,SKU-027,Centro-Oeste,70,6.3,113,Alerta,11.1
2024-07-29,SKU-027,Centro-Oeste,118,6.8,122,Alerta,17.4
2024-08-05,SKU-027,Centro-Oeste,79,9.4,169,Crítico,8.4
2024-08-12,SKU-027,Centro-Oeste,37,9.5,171,Crítico,3.9
2024-08-19,SKU-027,Centro-Oeste,114,11.5,207,Alerta,9.9
2024-08-26,SKU-027,Centro-Oeste,63,12.2,220,Crítico,5.2
2024-09-02,SKU-027,Centro-Oeste,125,9.9,178,Alerta,12.6
2024-09-09,SKU-027,Centro-Oeste,48,10.7,193,Crítico,4.5
2024-09-16,SKU-027,Centro-Oeste,127,7.5,135,Alerta,16.9
2024-09-23,SKU-027,Centro-Oeste,37,11.7,211,Crítico,3.2
2024-09-30,SKU-027,Centro-Oeste,72,10.7,193,Crítico,6.7
2024-10-07,SKU-027,Centro-Oeste,72,7.6,137,Alerta,9.5
2024-10-14,SKU-027,Centro-Oeste,141,9.7,175,Alerta,14.5
2024-10-21,SKU-027,Centro-Oeste,99,7.9,142,Alerta,12.5
2024-10-28,SKU-027,Centro-Oeste,148,13.0,234,Alerta,11.4
2024-11-04,SKU-027,Centro-Oeste,137,14.6,263,Alerta,9.4
2024-11-11,SKU-027,Centro-Oeste,21,9.3,167,Crítico,2.3
2024-11-18,SKU-027,Centro-Oeste,134,17.9,322,Crítico,7.5
2024-11-25,SKU-027,Centro-Oeste,122,6.8,122,Alerta,17.9
2024-12-02,SKU-027,Centro-Oeste,83,13.3,239,Crítico,6.2
2024-12-09,SKU-027,Centro-Oeste,145,12.3,221,Alerta,11.8
2024-12-16,SKU-027,Centro-Oeste,30,11.5,207,Crítico,2.6
2024-12-23,SKU-027,Centro-Oeste,93,14.8,266,Crítico,6.3
2024-12-30,SKU-027,Centro-Oeste,136,13.8,248,Alerta,9.9
2024-01-01,SKU-028,Sul,96,10.2,135,Alerta,9.4
2024-01-08,SKU-028,Sul,64,10.7,141,Crítico,6.0
2024-01-15,SKU-028,Sul,65,11.0,145,Crítico,5.9
2024-01-22,SKU-028,Sul,130,16.8,222,Alerta,7.7
2024-01-29,SKU-028,Sul,66,11.5,152,Crítico,5.7
2024-02-05,SKU-028,Sul,44,14.4,190,Crítico,3.1
2024-02-12,SKU-028,Sul,31,10.7,141,Crítico,2.9
2024-02-19,SKU-028,Sul,60,8.9,117,Alerta,6.7
2024-02-26,SKU-028,Sul,94,9.3,123,Alerta,10.1
2024-03-04,SKU-028,Sul,37,14.0,185,Crítico,2.6
2024-03-11,SKU-028,Sul,75,14.4,190,Crítico,5.2
2024-03-18,SKU-028,Sul,125,16.9,223,Alerta,7.4
2024-03-25,SKU-028,Sul,51,17.9,236,Crítico,2.8
2024-04-01,SKU-028,Sul,39,17.9,236,Crítico,2.2
2024-04-08,SKU-028,Sul,149,15.1,199,Alerta,9.9
2024-04-15,SKU-028,Sul,103,15.2,201,Alerta,6.8
2024-04-22,SKU-028,Sul,62,10.9,144,Crítico,5.7
2024-04-29,SKU-028,Sul,149,9.0,119,Normal,16.6
2024-05-06,SKU-028,Sul,26,6.5,86,Crítico,4.0
2024-05-13,SKU-028,Sul,138,6.9,91,Normal,20.0
2024-05-20,SKU-028,Sul,122,10.6,140,Alerta,11.5
2024-05-27,SKU-028,Sul,121,16.3,215,Alerta,7.4
2024-06-03,SKU-028,Sul,84,6.5,86,Alerta,12.9
2024-06-10,SKU-028,Sul,54,7.4,98,Alerta,7.3
2024-06-17,SKU-028,Sul,138,9.9,131,Normal,13.9
2024-06-24,SKU-028,Sul,37,11.8,156,Crítico,3.1
2024-07-01,SKU-028,Sul,82,7.0,92,Alerta,11.7
2024-07-08,SKU-028,Sul,132,14.6,193,Alerta,9.0
2024-07-15,SKU-028,Sul,91,7.7,102,Alerta,11.8
2024-07-22,SKU-028,Sul,63,16.1,213,Crítico,3.9
2024-07-29,SKU-028,Sul,45,16.1,213,Crítico,2.8
2024-08-05,SKU-028,Sul,51,8.1,107,Crítico,6.3
2024-08-12,SKU-028,Sul,120,12.4,164,Alerta,9.7
2024-08-19,SKU-028,Sul,22,8.0,106,Crítico,2.8
2024-08-26,SKU-028,Sul,59,14.1,186,Crítico,4.2
2024-09-02,SKU-028,Sul,65,11.3,149,Crítico,5.8
2024-09-09,SKU-028,Sul,28,8.6,114,Crítico,3.3
2024-09-16,SKU-028,Sul,75,16.7,220,Crítico,4.5
2024-09-23,SKU-028,Sul,32,11.3,149,Crítico,2.8
2024-09-30,SKU-028,Sul,46,16.0,211,Crítico,2.9
2024-10-07,SKU-028,Sul,98,10.7,141,Alerta,9.2
2024-10-14,SKU-028,Sul,21,11.3,149,Crítico,1.9
2024-10-21,SKU-028,Sul,116,6.6,87,Normal,17.6
2024-10-28,SKU-028,Sul,83,15.2,201,Crítico,5.5
2024-11-04,SKU-028,Sul,81,10.5,139,Alerta,7.7
2024-11-11,SKU-028,Sul,24,8.4,111,Crítico,2.9
2024-11-18,SKU-028,Sul,23,11.1,147,Crítico,2.1
2024-11-25,SKU-028,Sul,69,10.0,132,Alerta,6.9
2024-12-02,SKU-028,Sul,36,14.2,187,Crítico,2.5
2024-12-09,SKU-028,Sul,44,8.6,114,Crítico,5.1
2024-12-16,SKU-028,Sul,62,15.6,206,Crítico,4.0
2024-12-23,SKU-028,Sul,31,14.7,194,Crítico,2.1
2024-12-30,SKU-028,Sul,47,11.0,145,Crítico,4.3
2024-01-01,SKU-028,Sudeste,102,15.8,209,Crítico,6.5
2024-01-08,SKU-028,Sudeste,68,12.7,168,Crítico,5.4
2024-01-15,SKU-028,Sudeste,121,13.5,178,Alerta,9.0
2024-01-22,SKU-028,Sudeste,50,17.3,228,Crítico,2.9
2024-01-29,SKU-028,Sudeste,47,8.8,116,Crítico,5.3
2024-02-05,SKU-028,Sudeste,64,10.3,136,Crítico,6.2
2024-02-12,SKU-028,Sudeste,100,6.2,82,Normal,16.1
2024-02-19,SKU-028,Sudeste,74,6.1,81,Alerta,12.1
2024-02-26,SKU-028,Sudeste,36,11.5,152,Crítico,3.1
2024-03-04,SKU-028,Sudeste,91,13.9,183,Crítico,6.5
2024-03-11,SKU-028,Sudeste,114,13.8,182,Alerta,8.3
2024-03-18,SKU-028,Sudeste,75,6.5,86,Alerta,11.5
2024-03-25,SKU-028,Sudeste,147,10.9,144,Normal,13.5
2024-04-01,SKU-028,Sudeste,46,17.8,235,Crítico,2.6
2024-04-08,SKU-028,Sudeste,63,14.6,193,Crítico,4.3
2024-04-15,SKU-028,Sudeste,44,9.0,119,Crítico,4.9
2024-04-22,SKU-028,Sudeste,119,13.2,174,Alerta,9.0
2024-04-29,SKU-028,Sudeste,54,14.1,186,Crítico,3.8
2024-05-06,SKU-028,Sudeste,101,10.0,132,Alerta,10.1
2024-05-13,SKU-028,Sudeste,143,17.7,234,Alerta,8.1
2024-05-20,SKU-028,Sudeste,24,6.8,90,Crítico,3.5
2024-05-27,SKU-028,Sudeste,134,13.3,176,Alerta,10.1
2024-06-03,SKU-028,Sudeste,79,10.6,140,Alerta,7.5
2024-06-10,SKU-028,Sudeste,23,12.0,158,Crítico,1.9
2024-06-17,SKU-028,Sudeste,51,8.8,116,Crítico,5.8
2024-06-24,SKU-028,Sudeste,129,9.7,128,Normal,13.3
2024-07-01,SKU-028,Sudeste,40,15.1,199,Crítico,2.6
2024-07-08,SKU-028,Sudeste,115,6.7,88,Normal,17.2
2024-07-15,SKU-028,Sudeste,71,12.0,158,Crítico,5.9
2024-07-22,SKU-028,Sudeste,72,7.8,103,Alerta,9.2
2024-07-29,SKU-028,Sudeste,80,13.7,181,Crítico,5.8
2024-08-05,SKU-028,Sudeste,133,17.1,226,Alerta,7.8
2024-08-12,SKU-028,Sudeste,104,14.9,197,Alerta,7.0
2024-08-19,SKU-028,Sudeste,101,7.6,100,Normal,13.3
2024-08-26,SKU-028,Sudeste,30,13.7,181,Crítico,2.2
2024-09-02,SKU-028,Sudeste,126,12.3,162,Alerta,10.2
2024-09-09,SKU-028,Sudeste,93,13.8,182,Alerta,6.7
2024-09-16,SKU-028,Sudeste,78,15.0,198,Crítico,5.2
2024-09-23,SKU-028,Sudeste,104,16.2,214,Crítico,6.4
2024-09-30,SKU-028,Sudeste,72,10.1,133,Alerta,7.1
2024-10-07,SKU-028,Sudeste,83,12.5,165,Alerta,6.6
2024-10-14,SKU-028,Sudeste,76,15.6,206,Crítico,4.9
2024-10-21,SKU-028,Sudeste,117,13.3,176,Alerta,8.8
2024-10-28,SKU-028,Sudeste,66,12.3,162,Crítico,5.4
2024-11-04,SKU-028,Sudeste,21,11.3,149,Crítico,1.9
2024-11-11,SKU-028,Sudeste,145,6.8,90,Normal,21.3
2024-11-18,SKU-028,Sudeste,69,6.8,90,Alerta,10.1
2024-11-25,SKU-028,Sudeste,56,6.6,87,Alerta,8.5
2024-12-02,SKU-028,Sudeste,52,17.3,228,Crítico,3.0
2024-12-09,SKU-028,Sudeste,72,7.1,94,Alerta,10.1
2024-12-16,SKU-028,Sudeste,40,8.8,116,Crítico,4.5
2024-12-23,SKU-028,Sudeste,139,11.1,147,Alerta,12.5
2024-12-30,SKU-028,Sudeste,70,9.7,128,Alerta,7.2
2024-01-01,SKU-028,Centro-Oeste,65,8.9,117,Alerta,7.3
2024-01-08,SKU-028,Centro-Oeste,97,13.3,176,Alerta,7.3
2024-01-15,SKU-028,Centro-Oeste,134,9.4,124,Normal,14.3
2024-01-22,SKU-028,Centro-Oeste,71,17.6,232,Crítico,4.0
2024-01-29,SKU-028,Centro-Oeste,143,9.3,123,Normal,15.4
2024-02-05,SKU-028,Centro-Oeste,112,7.0,92,Normal,16.0
2024-02-12,SKU-028,Centro-Oeste,62,10.8,143,Crítico,5.7
2024-02-19,SKU-028,Centro-Oeste,128,11.6,153,Alerta,11.0
2024-02-26,SKU-028,Centro-Oeste,130,12.1,160,Alerta,10.7
2024-03-04,SKU-028,Centro-Oeste,143,15.1,199,Alerta,9.5
2024-03-11,SKU-028,Centro-Oeste,117,6.2,82,Normal,18.9
2024-03-18,SKU-028,Centro-Oeste,41,11.1,147,Crítico,3.7
2024-03-25,SKU-028,Centro-Oeste,96,15.1,199,Crítico,6.4
2024-04-01,SKU-028,Centro-Oeste,59,13.1,173,Crítico,4.5
2024-04-08,SKU-028,Centro-Oeste,64,12.6,166,Crítico,5.1
2024-04-15,SKU-028,Centro-Oeste,138,9.1,120,Normal,15.2
2024-04-22,SKU-028,Centro-Oeste,92,9.7,128,Alerta,9.5
2024-04-29,SKU-028,Centro-Oeste,143,10.5,139,Normal,13.6
2024-05-06,SKU-028,Centro-Oeste,54,6.9,91,Alerta,7.8
2024-05-13,SKU-028,Centro-Oeste,70,14.6,193,Crítico,4.8
2024-05-20,SKU-028,Centro-Oeste,68,7.9,104,Alerta,8.6
2024-05-27,SKU-028,Centro-Oeste,148,6.1,81,Normal,24.3
2024-06-03,SKU-028,Centro-Oeste,115,14.8,195,Alerta,7.8
2024-06-10,SKU-028,Centro-Oeste,126,11.9,157,Alerta,10.6
2024-06-17,SKU-028,Centro-Oeste,115,17.3,228,Alerta,6.6
2024-06-24,SKU-028,Centro-Oeste,98,10.6,140,Alerta,9.2
2024-07-01,SKU-028,Centro-Oeste,38,13.7,181,Crítico,2.8
2024-07-08,SKU-028,Centro-Oeste,29,10.9,144,Crítico,2.7
2024-07-15,SKU-028,Centro-Oeste,51,17.9,236,Crítico,2.8
2024-07-22,SKU-028,Centro-Oeste,61,10.6,140,Crítico,5.8
2024-07-29,SKU-028,Centro-Oeste,131,8.3,110,Normal,15.8
2024-08-05,SKU-028,Centro-Oeste,109,17.5,231,Crítico,6.2
2024-08-12,SKU-028,Centro-Oeste,145,12.1,160,Alerta,12.0
2024-08-19,SKU-028,Centro-Oeste,114,13.6,180,Alerta,8.4
2024-08-26,SKU-028,Centro-Oeste,118,14.4,190,Alerta,8.2
2024-09-02,SKU-028,Centro-Oeste,83,17.1,226,Crítico,4.9
2024-09-09,SKU-028,Centro-Oeste,28,8.9,117,Crítico,3.1
2024-09-16,SKU-028,Centro-Oeste,112,17.1,226,Crítico,6.5
2024-09-23,SKU-028,Centro-Oeste,27,13.6,180,Crítico,2.0
2024-09-30,SKU-028,Centro-Oeste,57,14.4,190,Crítico,4.0
2024-10-07,SKU-028,Centro-Oeste,136,9.1,120,Normal,14.9
2024-10-14,SKU-028,Centro-Oeste,57,17.3,228,Crítico,3.3
2024-10-21,SKU-028,Centro-Oeste,61,9.1,120,Alerta,6.7
2024-10-28,SKU-028,Centro-Oeste,43,6.1,81,Alerta,7.0
2024-11-04,SKU-028,Centro-Oeste,118,13.7,181,Alerta,8.6
2024-11-11,SKU-028,Centro-Oeste,40,10.8,143,Crítico,3.7
2024-11-18,SKU-028,Centro-Oeste,68,12.2,161,Crítico,5.6
2024-11-25,SKU-028,Centro-Oeste,62,16.5,218,Crítico,3.8
2024-12-02,SKU-028,Centro-Oeste,84,16.0,211,Crítico,5.2
2024-12-09,SKU-028,Centro-Oeste,148,14.3,189,Alerta,10.3
2024-12-16,SKU-028,Centro-Oeste,117,17.6,232,Alerta,6.6
2024-12-23,SKU-028,Centro-Oeste,125,13.0,172,Alerta,9.6
2024-12-30,SKU-028,Centro-Oeste,42,15.0,198,Crítico,2.8
2024-01-01,SKU-029,Sul,108,7.3,158,Alerta,14.8
2024-01-08,SKU-029,Sul,88,15.8,341,Crítico,5.6
2024-01-15,SKU-029,Sul,121,15.0,324,Crítico,8.1
2024-01-22,SKU-029,Sul,21,14.4,311,Crítico,1.5
2024-01-29,SKU-029,Sul,145,17.8,384,Crítico,8.1
2024-02-05,SKU-029,Sul,37,6.0,130,Crítico,6.2
2024-02-12,SKU-029,Sul,126,15.3,330,Crítico,8.2
2024-02-19,SKU-029,Sul,93,12.3,266,Crítico,7.6
2024-02-26,SKU-029,Sul,63,14.8,320,Crítico,4.3
2024-03-04,SKU-029,Sul,67,8.1,175,Crítico,8.3
2024-03-11,SKU-029,Sul,70,14.4,311,Crítico,4.9
2024-03-18,SKU-029,Sul,148,11.8,255,Alerta,12.5
2024-03-25,SKU-029,Sul,135,17.4,376,Crítico,7.8
2024-04-01,SKU-029,Sul,74,12.8,276,Crítico,5.8
2024-04-08,SKU-029,Sul,35,8.2,177,Crítico,4.3
2024-04-15,SKU-029,Sul,69,15.0,324,Crítico,4.6
2024-04-22,SKU-029,Sul,124,9.1,197,Alerta,13.6
2024-04-29,SKU-029,Sul,47,11.3,244,Crítico,4.2
2024-05-06,SKU-029,Sul,62,16.4,354,Crítico,3.8
2024-05-13,SKU-029,Sul,41,7.0,151,Crítico,5.9
2024-05-20,SKU-029,Sul,90,10.5,227,Crítico,8.6
2024-05-27,SKU-029,Sul,27,6.8,147,Crítico,4.0
2024-06-03,SKU-029,Sul,142,13.0,281,Alerta,10.9
2024-06-10,SKU-029,Sul,45,11.8,255,Crítico,3.8
2024-06-17,SKU-029,Sul,88,6.1,132,Alerta,14.4
2024-06-24,SKU-029,Sul,21,15.0,324,Crítico,1.4
2024-07-01,SKU-029,Sul,30,14.0,302,Crítico,2.1
2024-07-08,SKU-029,Sul,21,7.2,156,Crítico,2.9
2024-07-15,SKU-029,Sul,88,10.5,227,Crítico,8.4
2024-07-22,SKU-029,Sul,141,17.2,372,Crítico,8.2
2024-07-29,SKU-029,Sul,129,15.1,326,Crítico,8.5
2024-08-05,SKU-029,Sul,107,10.0,216,Crítico,10.7
2024-08-12,SKU-029,Sul,81,18.0,389,Crítico,4.5
2024-08-19,SKU-029,Sul,122,17.3,374,Crítico,7.1
2024-08-26,SKU-029,Sul,34,10.5,227,Crítico,3.2
2024-09-02,SKU-029,Sul,104,17.7,382,Crítico,5.9
2024-09-09,SKU-029,Sul,20,15.7,339,Crítico,1.3
2024-09-16,SKU-029,Sul,122,11.5,248,Crítico,10.6
2024-09-23,SKU-029,Sul,55,14.7,318,Crítico,3.7
2024-09-30,SKU-029,Sul,51,6.3,136,Crítico,8.1
2024-10-07,SKU-029,Sul,91,16.4,354,Crítico,5.5
2024-10-14,SKU-029,Sul,83,17.4,376,Crítico,4.8
2024-10-21,SKU-029,Sul,141,10.4,225,Alerta,13.6
2024-10-28,SKU-029,Sul,68,12.2,264,Crítico,5.6
2024-11-04,SKU-029,Sul,102,6.0,130,Alerta,17.0
2024-11-11,SKU-029,Sul,112,6.2,134,Alerta,18.1
2024-11-18,SKU-029,Sul,103,16.5,356,Crítico,6.2
2024-11-25,SKU-029,Sul,79,14.1,305,Crítico,5.6
2024-12-02,SKU-029,Sul,122,13.3,287,Crítico,9.2
2024-12-09,SKU-029,Sul,40,14.9,322,Crítico,2.7
2024-12-16,SKU-029,Sul,141,10.2,220,Alerta,13.8
2024-12-23,SKU-029,Sul,45,17.8,384,Crítico,2.5
2024-12-30,SKU-029,Sul,95,14.8,320,Crítico,6.4
2024-01-01,SKU-029,Sudeste,56,13.3,287,Crítico,4.2
2024-01-08,SKU-029,Sudeste,149,16.4,354,Crítico,9.1
2024-01-15,SKU-029,Sudeste,147,6.4,138,Normal,23.0
2024-01-22,SKU-029,Sudeste,97,15.6,337,Crítico,6.2
2024-01-29,SKU-029,Sudeste,139,16.0,346,Crítico,8.7
2024-02-05,SKU-029,Sudeste,134,8.0,173,Alerta,16.8
2024-02-12,SKU-029,Sudeste,143,17.5,378,Crítico,8.2
2024-02-19,SKU-029,Sudeste,81,14.0,302,Crítico,5.8
2024-02-26,SKU-029,Sudeste,63,8.9,192,Crítico,7.1
2024-03-04,SKU-029,Sudeste,42,15.0,324,Crítico,2.8
2024-03-11,SKU-029,Sudeste,27,7.3,158,Crítico,3.7
2024-03-18,SKU-029,Sudeste,103,7.9,171,Alerta,13.0
2024-03-25,SKU-029,Sudeste,91,16.8,363,Crítico,5.4
2024-04-01,SKU-029,Sudeste,85,8.6,186,Crítico,9.9
2024-04-08,SKU-029,Sudeste,51,14.0,302,Crítico,3.6
2024-04-15,SKU-029,Sudeste,145,14.0,302,Crítico,10.4
2024-04-22,SKU-029,Sudeste,105,7.1,153,Alerta,14.8
2024-04-29,SKU-029,Sudeste,36,16.5,356,Crítico,2.2
2024-05-06,SKU-029,Sudeste,116,13.7,296,Crítico,8.5
2024-05-13,SKU-029,Sudeste,117,16.9,365,Crítico,6.9
2024-05-20,SKU-029,Sudeste,131,13.8,298,Crítico,9.5
2024-05-27,SKU-029,Sudeste,77,15.7,339,Crítico,4.9
2024-06-03,SKU-029,Sudeste,94,9.1,197,Crítico,10.3
2024-06-10,SKU-029,Sudeste,42,7.1,153,Crítico,5.9
2024-06-17,SKU-029,Sudeste,68,10.1,218,Crítico,6.7
2024-06-24,SKU-029,Sudeste,49,14.9,322,Crítico,3.3
2024-07-01,SKU-029,Sudeste,52,12.9,279,Crítico,4.0
2024-07-08,SKU-029,Sudeste,117,16.2,350,Crítico,7.2
2024-07-15,SKU-029,Sudeste,20,12.9,279,Crítico,1.6
2024-07-22,SKU-029,Sudeste,68,9.7,210,Crítico,7.0
2024-07-29,SKU-029,Sudeste,128,16.2,350,Crítico,7.9
2024-08-05,SKU-029,Sudeste,113,9.8,212,Alerta,11.5
2024-08-12,SKU-029,Sudeste,52,15.6,337,Crítico,3.3
2024-08-19,SKU-029,Sudeste,76,12.2,264,Crítico,6.2
2024-08-26,SKU-029,Sudeste,22,7.3,158,Crítico,3.0
2024-09-02,SKU-029,Sudeste,137,12.5,270,Alerta,11.0
2024-09-09,SKU-029,Sudeste,95,9.8,212,Crítico,9.7
2024-09-16,SKU-029,Sudeste,147,16.0,346,Crítico,9.2
2024-09-23,SKU-029,Sudeste,57,14.2,307,Crítico,4.0
2024-09-30,SKU-029,Sudeste,57,13.2,285,Crítico,4.3
2024-10-07,SKU-029,Sudeste,28,15.0,324,Crítico,1.9
2024-10-14,SKU-029,Sudeste,99,13.2,285,Crítico,7.5
2024-10-21,SKU-029,Sudeste,51,12.0,259,Crítico,4.2
2024-10-28,SKU-029,Sudeste,142,9.3,201,Alerta,15.3
2024-11-04,SKU-029,Sudeste,75,13.6,294,Crítico,5.5
2024-11-11,SKU-029,Sudeste,116,11.9,257,Crítico,9.7
2024-11-18,SKU-029,Sudeste,105,6.7,145,Alerta,15.7
2024-11-25,SKU-029,Sudeste,73,7.8,168,Crítico,9.4
2024-12-02,SKU-029,Sudeste,77,16.2,350,Crítico,4.8
2024-12-09,SKU-029,Sudeste,33,14.4,311,Crítico,2.3
2024-12-16,SKU-029,Sudeste,65,17.1,369,Crítico,3.8
2024-12-23,SKU-029,Sudeste,120,16.3,352,Crítico,7.4
2024-12-30,SKU-029,Sudeste,60,9.6,207,Crítico,6.2
2024-01-01,SKU-029,Centro-Oeste,120,17.9,387,Crítico,6.7
2024-01-08,SKU-029,Centro-Oeste,141,10.0,216,Alerta,14.1
2024-01-15,SKU-029,Centro-Oeste,120,17.9,387,Crítico,6.7
2024-01-22,SKU-029,Centro-Oeste,92,10.7,231,Crítico,8.6
2024-01-29,SKU-029,Centro-Oeste,69,9.4,203,Crítico,7.3
2024-02-05,SKU-029,Centro-Oeste,120,14.4,311,Crítico,8.3
2024-02-12,SKU-029,Centro-Oeste,102,7.2,156,Alerta,14.2
2024-02-19,SKU-029,Centro-Oeste,33,15.0,324,Crítico,2.2
2024-02-26,SKU-029,Centro-Oeste,97,16.2,350,Crítico,6.0
2024-03-04,SKU-029,Centro-Oeste,61,11.5,248,Crítico,5.3
2024-03-11,SKU-029,Centro-Oeste,133,12.9,279,Crítico,10.3
2024-03-18,SKU-029,Centro-Oeste,94,14.4,311,Crítico,6.5
2024-03-25,SKU-029,Centro-Oeste,73,16.8,363,Crítico,4.3
2024-04-01,SKU-029,Centro-Oeste,70,8.6,186,Crítico,8.1
2024-04-08,SKU-029,Centro-Oeste,22,14.8,320,Crítico,1.5
2024-04-15,SKU-029,Centro-Oeste,46,10.3,222,Crítico,4.5
2024-04-22,SKU-029,Centro-Oeste,57,14.1,305,Crítico,4.0
2024-04-29,SKU-029,Centro-Oeste,129,10.5,227,Alerta,12.3
2024-05-06,SKU-029,Centro-Oeste,63,14.2,307,Crítico,4.4
2024-05-13,SKU-029,Centro-Oeste,44,17.1,369,Crítico,2.6
2024-05-20,SKU-029,Centro-Oeste,141,10.3,222,Alerta,13.7
2024-05-27,SKU-029,Centro-Oeste,33,8.2,177,Crítico,4.0
2024-06-03,SKU-029,Centro-Oeste,106,7.4,160,Alerta,14.3
2024-06-10,SKU-029,Centro-Oeste,58,13.1,283,Crítico,4.4
2024-06-17,SKU-029,Centro-Oeste,123,13.5,292,Crítico,9.1
2024-06-24,SKU-029,Centro-Oeste,50,8.9,192,Crítico,5.6
2024-07-01,SKU-029,Centro-Oeste,145,8.9,192,Alerta,16.3
2024-07-08,SKU-029,Centro-Oeste,64,9.6,207,Crítico,6.7
2024-07-15,SKU-029,Centro-Oeste,116,13.8,298,Crítico,8.4
2024-07-22,SKU-029,Centro-Oeste,42,15.3,330,Crítico,2.7
2024-07-29,SKU-029,Centro-Oeste,117,15.3,330,Crítico,7.6
2024-08-05,SKU-029,Centro-Oeste,133,9.3,201,Alerta,14.3
2024-08-12,SKU-029,Centro-Oeste,50,10.4,225,Crítico,4.8
2024-08-19,SKU-029,Centro-Oeste,51,7.4,160,Crítico,6.9
2024-08-26,SKU-029,Centro-Oeste,150,11.9,257,Alerta,12.6
2024-09-02,SKU-029,Centro-Oeste,142,8.7,188,Alerta,16.3
2024-09-09,SKU-029,Centro-Oeste,44,9.3,201,Crítico,4.7
2024-09-16,SKU-029,Centro-Oeste,66,15.5,335,Crítico,4.3
2024-09-23,SKU-029,Centro-Oeste,131,10.6,229,Alerta,12.4
2024-09-30,SKU-029,Centro-Oeste,52,9.6,207,Crítico,5.4
2024-10-07,SKU-029,Centro-Oeste,36,7.2,156,Crítico,5.0
2024-10-14,SKU-029,Centro-Oeste,67,14.6,315,Crítico,4.6
2024-10-21,SKU-029,Centro-Oeste,25,10.9,235,Crítico,2.3
2024-10-28,SKU-029,Centro-Oeste,145,10.7,231,Alerta,13.6
2024-11-04,SKU-029,Centro-Oeste,51,6.8,147,Crítico,7.5
2024-11-11,SKU-029,Centro-Oeste,73,15.0,324,Crítico,4.9
2024-11-18,SKU-029,Centro-Oeste,50,17.6,380,Crítico,2.8
2024-11-25,SKU-029,Centro-Oeste,66,8.2,177,Crítico,8.0
2024-12-02,SKU-029,Centro-Oeste,134,6.1,132,Normal,22.0
2024-12-09,SKU-029,Centro-Oeste,51,15.6,337,Crítico,3.3
2024-12-16,SKU-029,Centro-Oeste,72,6.5,140,Alerta,11.1
2024-12-23,SKU-029,Centro-Oeste,42,13.8,298,Crítico,3.0
2024-12-30,SKU-029,Centro-Oeste,28,12.7,274,Crítico,2.2
2024-01-01,SKU-030,Sul,51,7.0,101,Alerta,7.3
2024-01-08,SKU-030,Sul,113,12.1,174,Alerta,9.3
2024-01-15,SKU-030,Sul,63,17.6,253,Crítico,3.6
2024-01-22,SKU-030,Sul,20,11.1,160,Crítico,1.8
2024-01-29,SKU-030,Sul,31,9.0,130,Crítico,3.4
2024-02-05,SKU-030,Sul,95,17.4,251,Crítico,5.5
2024-02-12,SKU-030,Sul,133,13.9,200,Alerta,9.6
2024-02-19,SKU-030,Sul,145,7.7,111,Normal,18.8
2024-02-26,SKU-030,Sul,110,14.3,206,Alerta,7.7
2024-03-04,SKU-030,Sul,150,13.3,192,Alerta,11.3
2024-03-11,SKU-030,Sul,45,8.5,122,Crítico,5.3
2024-03-18,SKU-030,Sul,31,14.0,202,Crítico,2.2
2024-03-25,SKU-030,Sul,68,8.8,127,Alerta,7.7
2024-04-01,SKU-030,Sul,75,7.7,111,Alerta,9.7
2024-04-08,SKU-030,Sul,75,17.5,252,Crítico,4.3
2024-04-15,SKU-030,Sul,91,13.1,189,Crítico,6.9
2024-04-22,SKU-030,Sul,128,7.5,108,Normal,17.1
2024-04-29,SKU-030,Sul,85,6.9,99,Alerta,12.3
2024-05-06,SKU-030,Sul,61,9.1,131,Crítico,6.7
2024-05-13,SKU-030,Sul,41,10.8,156,Crítico,3.8
2024-05-20,SKU-030,Sul,128,17.3,249,Alerta,7.4
2024-05-27,SKU-030,Sul,56,17.3,249,Crítico,3.2
2024-06-03,SKU-030,Sul,38,12.4,179,Crítico,3.1
2024-06-10,SKU-030,Sul,88,13.6,196,Crítico,6.5
2024-06-17,SKU-030,Sul,69,17.9,258,Crítico,3.9
2024-06-24,SKU-030,Sul,150,14.6,210,Alerta,10.3
2024-07-01,SKU-030,Sul,127,13.3,192,Alerta,9.5
2024-07-08,SKU-030,Sul,100,15.9,229,Crítico,6.3
2024-07-15,SKU-030,Sul,131,17.9,258,Alerta,7.3
2024-07-22,SKU-030,Sul,83,10.5,151,Alerta,7.9
2024-07-29,SKU-030,Sul,51,6.9,99,Alerta,7.4
2024-08-05,SKU-030,Sul,124,12.4,179,Alerta,10.0
2024-08-12,SKU-030,Sul,42,6.8,98,Crítico,6.2
2024-08-19,SKU-030,Sul,105,10.4,150,Alerta,10.1
2024-08-26,SKU-030,Sul,57,15.3,220,Crítico,3.7
