data_venda,sku_id,regiao,qtd_vendida,qtd_perdida_ruptura,receita_realizada,receita_perdida,canal
2024-09-01,SKU-032,Centro-Oeste,70,7,2605.4,260.54,Atacado
2024-10-01,SKU-032,Centro-Oeste,87,11,3238.14,409.42,Atacado
2024-11-01,SKU-032,Centro-Oeste,141,16,5248.02,595.52,Supermercado
2024-12-01,SKU-032,Centro-Oeste,109,18,4056.98,669.96,Supermercado
2024-01-01,SKU-033,Sul,198,20,2601.72,262.8,Farmácia
2024-02-01,SKU-033,Sul,121,12,1589.94,157.68,Supermercado
2024-03-01,SKU-033,Sul,95,1,1248.3,13.14,Atacado
2024-04-01,SKU-033,Sul,131,9,1721.34,118.26,Supermercado
2024-05-01,SKU-033,Sul,108,7,1419.12,91.98,Atacado
2024-06-01,SKU-033,Sul,106,14,1392.84,183.96,Atacado
2024-07-01,SKU-033,Sul,140,8,1839.6,105.12,Farmácia
2024-08-01,SKU-033,Sul,165,7,2168.1,91.98,Farmácia
2024-09-01,SKU-033,Sul,140,13,1839.6,170.82,Atacado
2024-10-01,SKU-033,Sul,62,4,814.68,52.56,Supermercado
2024-11-01,SKU-033,Sul,179,20,2352.06,262.8,Farmácia
2024-12-01,SKU-033,Sul,150,6,1971.0,78.84,Farmácia
2024-01-01,SKU-033,Sudeste,131,5,1721.34,65.7,Supermercado
2024-02-01,SKU-033,Sudeste,148,11,1944.72,144.54,Farmácia
2024-03-01,SKU-033,Sudeste,149,10,1957.86,131.4,Atacado
2024-04-01,SKU-033,Sudeste,141,8,1852.74,105.12,Farmácia
2024-05-01,SKU-033,Sudeste,69,14,906.66,183.96,Supermercado
2024-06-01,SKU-033,Sudeste,165,14,2168.1,183.96,Atacado
2024-07-01,SKU-033,Sudeste,188,16,2470.32,210.24,Supermercado
2024-08-01,SKU-033,Sudeste,102,20,1340.28,262.8,Atacado
2024-09-01,SKU-033,Sudeste,94,3,1235.16,39.42,Atacado
2024-10-01,SKU-033,Sudeste,69,14,906.66,183.96,Farmácia
2024-11-01,SKU-033,Sudeste,62,8,814.68,105.12,Farmácia
2024-12-01,SKU-033,Sudeste,139,15,1826.46,197.1,Farmácia
2024-01-01,SKU-033,Centro-Oeste,91,5,1195.74,65.7,Farmácia
2024-02-01,SKU-033,Centro-Oeste,163,3,2141.82,39.42,Supermercado
2024-03-01,SKU-033,Centro-Oeste,173,11,2273.22,144.54,Atacado
2024-04-01,SKU-033,Centro-Oeste,185,17,2430.9,223.38,Atacado
2024-05-01,SKU-033,Centro-Oeste,63,8,827.82,105.12,Atacado
2024-06-01,SKU-033,Centro-Oeste,65,9,854.1,118.26,Farmácia
2024-07-01,SKU-033,Centro-Oeste,169,13,2220.66,170.82,Atacado
2024-08-01,SKU-033,Centro-Oeste,80,16,1051.2,210.24,Supermercado
2024-09-01,SKU-033,Centro-Oeste,125,8,1642.5,105.12,Supermercado
2024-10-01,SKU-033,Centro-Oeste,170,4,2233.8,52.56,Farmácia
2024-11-01,SKU-033,Centro-Oeste,136,15,1787.04,197.1,Supermercado
2024-12-01,SKU-033,Centro-Oeste,126,18,1655.64,236.52,Farmácia
2024-01-01,SKU-034,Sul,166,15,3625.44,327.6,Atacado
2024-02-01,SKU-034,Sul,89,0,1943.76,0.0,Farmácia
2024-03-01,SKU-034,Sul,188,14,4105.92,305.76,Farmácia
2024-04-01,SKU-034,Sul,63,7,1375.92,152.88,Supermercado
2024-05-01,SKU-034,Sul,100,10,2184.0,218.4,Farmácia
2024-06-01,SKU-034,Sul,72,9,1572.48,196.56,Supermercado
2024-07-01,SKU-034,Sul,135,7,2948.4,152.88,Atacado
2024-08-01,SKU-034,Sul,178,7,3887.52,152.88,Farmácia
2024-09-01,SKU-034,Sul,138,12,3013.92,262.08,Farmácia
2024-10-01,SKU-034,Sul,168,16,3669.12,349.44,Atacado
2024-11-01,SKU-034,Sul,183,8,3996.72,174.72,Atacado
2024-12-01,SKU-034,Sul,75,6,1638.0,131.04,Atacado
2024-01-01,SKU-034,Sudeste,74,8,1616.16,174.72,Atacado
2024-02-01,SKU-034,Sudeste,191,3,4171.44,65.52,Farmácia
2024-03-01,SKU-034,Sudeste,173,19,3778.32,414.96,Supermercado
2024-04-01,SKU-034,Sudeste,188,18,4105.92,393.12,Atacado
2024-05-01,SKU-034,Sudeste,96,8,2096.64,174.72,Atacado
2024-06-01,SKU-034,Sudeste,101,9,2205.84,196.56,Supermercado
2024-07-01,SKU-034,Sudeste,65,9,1419.6,196.56,Supermercado
2024-08-01,SKU-034,Sudeste,91,3,1987.44,65.52,Atacado
2024-09-01,SKU-034,Sudeste,109,1,2380.56,21.84,Atacado
2024-10-01,SKU-034,Sudeste,190,13,4149.6,283.92,Farmácia
2024-11-01,SKU-034,Sudeste,122,4,2664.48,87.36,Supermercado
2024-12-01,SKU-034,Sudeste,81,8,1769.04,174.72,Farmácia
2024-01-01,SKU-034,Centro-Oeste,157,11,3428.88,240.24,Supermercado
2024-02-01,SKU-034,Centro-Oeste,190,3,4149.6,65.52,Farmácia
2024-03-01,SKU-034,Centro-Oeste,178,11,3887.52,240.24,Farmácia
2024-04-01,SKU-034,Centro-Oeste,80,15,1747.2,327.6,Atacado
2024-05-01,SKU-034,Centro-Oeste,65,7,1419.6,152.88,Farmácia
2024-06-01,SKU-034,Centro-Oeste,121,14,2642.64,305.76,Supermercado
2024-07-01,SKU-034,Centro-Oeste,110,4,2402.4,87.36,Supermercado
2024-08-01,SKU-034,Centro-Oeste,157,15,3428.88,327.6,Supermercado
2024-09-01,SKU-034,Centro-Oeste,67,10,1463.28,218.4,Supermercado
2024-10-01,SKU-034,Centro-Oeste,157,4,3428.88,87.36,Farmácia
2024-11-01,SKU-034,Centro-Oeste,83,20,1812.72,436.8,Supermercado
2024-12-01,SKU-034,Centro-Oeste,99,6,2162.16,131.04,Atacado
2024-01-01,SKU-035,Sul,78,10,2286.96,293.2,Farmácia
2024-02-01,SKU-035,Sul,87,20,2550.84,586.4,Supermercado
2024-03-01,SKU-035,Sul,89,18,2609.48,527.76,Farmácia
2024-04-01,SKU-035,Sul,95,0,2785.4,0.0,Farmácia
2024-05-01,SKU-035,Sul,62,15,1817.84,439.8,Supermercado
2024-06-01,SKU-035,Sul,123,12,3606.36,351.84,Farmácia
2024-07-01,SKU-035,Sul,112,1,3283.84,29.32,Atacado
2024-08-01,SKU-035,Sul,152,4,4456.64,117.28,Farmácia
2024-09-01,SKU-035,Sul,79,9,2316.28,263.88,Farmácia
2024-10-01,SKU-035,Sul,101,20,2961.32,586.4,Supermercado
2024-11-01,SKU-035,Sul,172,20,5043.04,586.4,Supermercado
2024-12-01,SKU-035,Sul,153,6,4485.96,175.92,Farmácia
2024-01-01,SKU-035,Sudeste,127,4,3723.64,117.28,Atacado
2024-02-01,SKU-035,Sudeste,168,3,4925.76,87.96,Supermercado
2024-03-01,SKU-035,Sudeste,164,3,4808.48,87.96,Farmácia
2024-04-01,SKU-035,Sudeste,140,19,4104.8,557.08,Atacado
2024-05-01,SKU-035,Sudeste,139,8,4075.48,234.56,Atacado
2024-06-01,SKU-035,Sudeste,96,13,2814.72,381.16,Atacado
2024-07-01,SKU-035,Sudeste,81,17,2374.92,498.44,Atacado
2024-08-01,SKU-035,Sudeste,144,10,4222.08,293.2,Supermercado
2024-09-01,SKU-035,Sudeste,172,10,5043.04,293.2,Farmácia
2024-10-01,SKU-035,Sudeste,99,12,2902.68,351.84,Atacado
2024-11-01,SKU-035,Sudeste,92,20,2697.44,586.4,Atacado
2024-12-01,SKU-035,Sudeste,154,1,4515.28,29.32,Atacado
2024-01-01,SKU-035,Centro-Oeste,87,8,2550.84,234.56,Atacado
2024-02-01,SKU-035,Centro-Oeste,139,1,4075.48,29.32,Atacado
2024-03-01,SKU-035,Centro-Oeste,109,4,3195.88,117.28,Farmácia
2024-04-01,SKU-035,Centro-Oeste,148,17,4339.36,498.44,Farmácia
2024-05-01,SKU-035,Centro-Oeste,118,11,3459.76,322.52,Supermercado
2024-06-01,SKU-035,Centro-Oeste,74,6,2169.68,175.92,Atacado
2024-07-01,SKU-035,Centro-Oeste,145,20,4251.4,586.4,Atacado
2024-08-01,SKU-035,Centro-Oeste,190,16,5570.8,469.12,Farmácia
2024-09-01,SKU-035,Centro-Oeste,146,0,4280.72,0.0,Farmácia
2024-10-01,SKU-035,Centro-Oeste,140,1,4104.8,29.32,Supermercado
2024-11-01,SKU-035,Centro-Oeste,190,2,5570.8,58.64,Supermercado
2024-12-01,SKU-035,Centro-Oeste,175,6,5131.0,175.92,Atacado
2024-01-01,SKU-036,Sul,126,9,1566.18,111.87,Supermercado
2024-02-01,SKU-036,Sul,151,5,1876.93,62.15,Farmácia
2024-03-01,SKU-036,Sul,181,15,2249.83,186.45,Supermercado
2024-04-01,SKU-036,Sul,183,8,2274.69,99.44,Supermercado
2024-05-01,SKU-036,Sul,130,18,1615.9,223.74,Supermercado
2024-06-01,SKU-036,Sul,127,18,1578.61,223.74,Supermercado
2024-07-01,SKU-036,Sul,68,9,845.24,111.87,Farmácia
2024-08-01,SKU-036,Sul,132,1,1640.76,12.43,Supermercado
2024-09-01,SKU-036,Sul,171,0,2125.53,0.0,Farmácia
2024-10-01,SKU-036,Sul,196,16,2436.28,198.88,Supermercado
2024-11-01,SKU-036,Sul,159,9,1976.37,111.87,Farmácia
2024-12-01,SKU-036,Sul,171,4,2125.53,49.72,Atacado
2024-01-01,SKU-036,Sudeste,177,11,2200.11,136.73,Atacado
2024-02-01,SKU-036,Sudeste,113,15,1404.59,186.45,Supermercado
2024-03-01,SKU-036,Sudeste,118,17,1466.74,211.31,Supermercado
2024-04-01,SKU-036,Sudeste,134,20,1665.62,248.6,Supermercado
2024-05-01,SKU-036,Sudeste,65,18,807.95,223.74,Supermercado
2024-06-01,SKU-036,Sudeste,95,3,1180.85,37.29,Farmácia
2024-07-01,SKU-036,Sudeste,125,0,1553.75,0.0,Farmácia
2024-08-01,SKU-036,Sudeste,100,11,1243.0,136.73,Supermercado
2024-09-01,SKU-036,Sudeste,150,6,1864.5,74.58,Supermercado
2024-10-01,SKU-036,Sudeste,171,1,2125.53,12.43,Atacado
2024-11-01,SKU-036,Sudeste,171,1,2125.53,12.43,Farmácia
2024-12-01,SKU-036,Sudeste,116,4,1441.88,49.72,Atacado
2024-01-01,SKU-036,Centro-Oeste,124,14,1541.32,174.02,Atacado
2024-02-01,SKU-036,Centro-Oeste,172,18,2137.96,223.74,Farmácia
2024-03-01,SKU-036,Centro-Oeste,161,4,2001.23,49.72,Farmácia
2024-04-01,SKU-036,Centro-Oeste,86,15,1068.98,186.45,Supermercado
2024-05-01,SKU-036,Centro-Oeste,111,3,1379.73,37.29,Supermercado
2024-06-01,SKU-036,Centro-Oeste,160,1,1988.8,12.43,Atacado
2024-07-01,SKU-036,Centro-Oeste,93,11,1155.99,136.73,Farmácia
2024-08-01,SKU-036,Centro-Oeste,119,18,1479.17,223.74,Farmácia
2024-09-01,SKU-036,Centro-Oeste,123,20,1528.89,248.6,Supermercado
2024-10-01,SKU-036,Centro-Oeste,190,16,2361.7,198.88,Atacado
2024-11-01,SKU-036,Centro-Oeste,128,4,1591.04,49.72,Supermercado
2024-12-01,SKU-036,Centro-Oeste,151,4,1876.93,49.72,Supermercado
2024-01-01,SKU-037,Sul,122,13,3501.4,373.1,Atacado
2024-02-01,SKU-037,Sul,187,18,5366.9,516.6,Farmácia
2024-03-01,SKU-037,Sul,166,8,4764.2,229.6,Supermercado
2024-04-01,SKU-037,Sul,138,19,3960.6,545.3,Supermercado
2024-05-01,SKU-037,Sul,150,19,4305.0,545.3,Atacado
2024-06-01,SKU-037,Sul,176,16,5051.2,459.2,Supermercado
2024-07-01,SKU-037,Sul,104,14,2984.8,401.8,Farmácia
2024-08-01,SKU-037,Sul,109,3,3128.3,86.1,Atacado
2024-09-01,SKU-037,Sul,133,4,3817.1,114.8,Supermercado
2024-10-01,SKU-037,Sul,87,16,2496.9,459.2,Supermercado
2024-11-01,SKU-037,Sul,93,4,2669.1,114.8,Farmácia
2024-12-01,SKU-037,Sul,131,0,3759.7,0.0,Atacado
2024-01-01,SKU-037,Sudeste,114,19,3271.8,545.3,Farmácia
2024-02-01,SKU-037,Sudeste,160,4,4592.0,114.8,Farmácia
2024-03-01,SKU-037,Sudeste,159,3,4563.3,86.1,Supermercado
2024-04-01,SKU-037,Sudeste,164,8,4706.8,229.6,Supermercado
2024-05-01,SKU-037,Sudeste,67,8,1922.9,229.6,Atacado
2024-06-01,SKU-037,Sudeste,131,12,3759.7,344.4,Farmácia
2024-07-01,SKU-037,Sudeste,153,3,4391.1,86.1,Supermercado
2024-08-01,SKU-037,Sudeste,101,17,2898.7,487.9,Farmácia
2024-09-01,SKU-037,Sudeste,119,16,3415.3,459.2,Supermercado
2024-10-01,SKU-037,Sudeste,91,0,2611.7,0.0,Farmácia
2024-11-01,SKU-037,Sudeste,61,4,1750.7,114.8,Supermercado
2024-12-01,SKU-037,Sudeste,93,17,2669.1,487.9,Atacado
2024-01-01,SKU-037,Centro-Oeste,101,1,2898.7,28.7,Atacado
2024-02-01,SKU-037,Centro-Oeste,134,20,3845.8,574.0,Supermercado
2024-03-01,SKU-037,Centro-Oeste,151,5,4333.7,143.5,Supermercado
2024-04-01,SKU-037,Centro-Oeste,94,14,2697.8,401.8,Atacado
2024-05-01,SKU-037,Centro-Oeste,185,15,5309.5,430.5,Supermercado
2024-06-01,SKU-037,Centro-Oeste,106,6,3042.2,172.2,Supermercado
2024-07-01,SKU-037,Centro-Oeste,113,10,3243.1,287.0,Atacado
2024-08-01,SKU-037,Centro-Oeste,127,6,3644.9,172.2,Atacado
2024-09-01,SKU-037,Centro-Oeste,176,6,5051.2,172.2,Farmácia
2024-10-01,SKU-037,Centro-Oeste,94,14,2697.8,401.8,Atacado
2024-11-01,SKU-037,Centro-Oeste,115,19,3300.5,545.3,Atacado
2024-12-01,SKU-037,Centro-Oeste,107,2,3070.9,57.4,Supermercado
2024-01-01,SKU-038,Sul,90,1,1746.0,19.4,Supermercado
2024-02-01,SKU-038,Sul,95,12,1843.0,232.8,Farmácia
2024-03-01,SKU-038,Sul,185,14,3589.0,271.6,Farmácia
2024-04-01,SKU-038,Sul,77,8,1493.8,155.2,Farmácia
2024-05-01,SKU-038,Sul,124,16,2405.6,310.4,Farmácia
2024-06-01,SKU-038,Sul,157,10,3045.8,194.0,Supermercado
2024-07-01,SKU-038,Sul,187,2,3627.8,38.8,Farmácia
2024-08-01,SKU-038,Sul,151,15,2929.4,291.0,Supermercado
2024-09-01,SKU-038,Sul,88,0,1707.2,0.0,Farmácia
2024-10-01,SKU-038,Sul,106,0,2056.4,0.0,Supermercado
2024-11-01,SKU-038,Sul,109,2,2114.6,38.8,Atacado
2024-12-01,SKU-038,Sul,176,7,3414.4,135.8,Atacado
2024-01-01,SKU-038,Sudeste,152,1,2948.8,19.4,Farmácia
2024-02-01,SKU-038,Sudeste,113,7,2192.2,135.8,Supermercado
2024-03-01,SKU-038,Sudeste,175,7,3395.0,135.8,Supermercado
2024-04-01,SKU-038,Sudeste,93,19,1804.2,368.6,Farmácia
2024-05-01,SKU-038,Sudeste,109,8,2114.6,155.2,Supermercado
2024-06-01,SKU-038,Sudeste,139,16,2696.6,310.4,Farmácia
2024-07-01,SKU-038,Sudeste,73,5,1416.2,97.0,Supermercado
2024-08-01,SKU-038,Sudeste,176,11,3414.4,213.4,Atacado
2024-09-01,SKU-038,Sudeste,66,16,1280.4,310.4,Atacado
2024-10-01,SKU-038,Sudeste,165,17,3201.0,329.8,Farmácia
2024-11-01,SKU-038,Sudeste,64,0,1241.6,0.0,Atacado
2024-12-01,SKU-038,Sudeste,75,15,1455.0,291.0,Atacado
2024-01-01,SKU-038,Centro-Oeste,104,0,2017.6,0.0,Farmácia
2024-02-01,SKU-038,Centro-Oeste,182,2,3530.8,38.8,Atacado
2024-03-01,SKU-038,Centro-Oeste,91,16,1765.4,310.4,Farmácia
2024-04-01,SKU-038,Centro-Oeste,131,11,2541.4,213.4,Atacado
2024-05-01,SKU-038,Centro-Oeste,122,19,2366.8,368.6,Farmácia
2024-06-01,SKU-038,Centro-Oeste,142,18,2754.8,349.2,Atacado
2024-07-01,SKU-038,Centro-Oeste,69,4,1338.6,77.6,Supermercado
2024-08-01,SKU-038,Centro-Oeste,113,2,2192.2,38.8,Farmácia
2024-09-01,SKU-038,Centro-Oeste,192,14,3724.8,271.6,Supermercado
2024-10-01,SKU-038,Centro-Oeste,89,14,1726.6,271.6,Supermercado
2024-11-01,SKU-038,Centro-Oeste,174,19,3375.6,368.6,Supermercado
2024-12-01,SKU-038,Centro-Oeste,110,5,2134.0,97.0,Farmácia
2024-01-01,SKU-039,Sul,63,17,594.09,160.31,Farmácia
2024-02-01,SKU-039,Sul,197,1,1857.71,9.43,Atacado
2024-03-01,SKU-039,Sul,60,19,565.8,179.17,Supermercado
2024-04-01,SKU-039,Sul,77,14,726.11,132.02,Supermercado
2024-05-01,SKU-039,Sul,63,5,594.09,47.15,Supermercado
2024-06-01,SKU-039,Sul,131,3,1235.33,28.29,Atacado
2024-07-01,SKU-039,Sul,66,1,622.38,9.43,Farmácia
2024-08-01,SKU-039,Sul,191,20,1801.13,188.6,Supermercado
2024-09-01,SKU-039,Sul,168,15,1584.24,141.45,Atacado
2024-10-01,SKU-039,Sul,149,16,1405.07,150.88,Atacado
2024-11-01,SKU-039,Sul,184,10,1735.12,94.3,Atacado
2024-12-01,SKU-039,Sul,198,10,1867.14,94.3,Supermercado
2024-01-01,SKU-039,Sudeste,146,18,1376.78,169.74,Farmácia
2024-02-01,SKU-039,Sudeste,137,10,1291.91,94.3,Farmácia
2024-03-01,SKU-039,Sudeste,135,19,1273.05,179.17,Farmácia
2024-04-01,SKU-039,Sudeste,105,7,990.15,66.01,Supermercado
2024-05-01,SKU-039,Sudeste,165,19,1555.95,179.17,Supermercado
2024-06-01,SKU-039,Sudeste,160,4,1508.8,37.72,Supermercado
2024-07-01,SKU-039,Sudeste,105,16,990.15,150.88,Supermercado
2024-08-01,SKU-039,Sudeste,146,3,1376.78,28.29,Supermercado
2024-09-01,SKU-039,Sudeste,91,9,858.13,84.87,Atacado
2024-10-01,SKU-039,Sudeste,94,1,886.42,9.43,Atacado
2024-11-01,SKU-039,Sudeste,117,20,1103.31,188.6,Supermercado
2024-12-01,SKU-039,Sudeste,129,10,1216.47,94.3,Atacado
2024-01-01,SKU-039,Centro-Oeste,126,12,1188.18,113.16,Farmácia
2024-02-01,SKU-039,Centro-Oeste,87,15,820.41,141.45,Farmácia
2024-03-01,SKU-039,Centro-Oeste,126,6,1188.18,56.58,Supermercado
2024-04-01,SKU-039,Centro-Oeste,111,18,1046.73,169.74,Supermercado
2024-05-01,SKU-039,Centro-Oeste,87,13,820.41,122.59,Supermercado
2024-06-01,SKU-039,Centro-Oeste,156,14,1471.08,132.02,Atacado
2024-07-01,SKU-039,Centro-Oeste,68,14,641.24,132.02,Supermercado
2024-08-01,SKU-039,Centro-Oeste,167,18,1574.81,169.74,Atacado
2024-09-01,SKU-039,Centro-Oeste,152,17,1433.36,160.31,Atacado
2024-10-01,SKU-039,Centro-Oeste,174,8,1640.82,75.44,Supermercado
2024-11-01,SKU-039,Centro-Oeste,79,2,744.97,18.86,Atacado
2024-12-01,SKU-039,Centro-Oeste,161,20,1518.23,188.6,Farmácia
2024-01-01,SKU-040,Sul,177,20,3736.47,422.2,Supermercado
2024-02-01,SKU-040,Sul,169,9,3567.59,189.99,Farmácia
2024-03-01,SKU-040,Sul,189,14,3989.79,295.54,Farmácia
2024-04-01,SKU-040,Sul,120,20,2533.2,422.2,Atacado
2024-05-01,SKU-040,Sul,175,17,3694.25,358.87,Atacado
2024-06-01,SKU-040,Sul,141,6,2976.51,126.66,Atacado
2024-07-01,SKU-040,Sul,181,1,3820.91,21.11,Supermercado
2024-08-01,SKU-040,Sul,100,8,2111.0,168.88,Farmácia
2024-09-01,SKU-040,Sul,114,3,2406.54,63.33,Atacado
2024-10-01,SKU-040,Sul,128,11,2702.08,232.21,Supermercado
2024-11-01,SKU-040,Sul,193,4,4074.23,84.44,Atacado
2024-12-01,SKU-040,Sul,123,14,2596.53,295.54,Supermercado
2024-01-01,SKU-040,Sudeste,63,8,1329.93,168.88,Atacado
2024-02-01,SKU-040,Sudeste,60,9,1266.6,189.99,Supermercado
2024-03-01,SKU-040,Sudeste,183,20,3863.13,422.2,Farmácia
2024-04-01,SKU-040,Sudeste,111,12,2343.21,253.32,Atacado
2024-05-01,SKU-040,Sudeste,77,16,1625.47,337.76,Supermercado
2024-06-01,SKU-040,Sudeste,155,12,3272.05,253.32,Supermercado
2024-07-01,SKU-040,Sudeste,105,13,2216.55,274.43,Atacado
2024-08-01,SKU-040,Sudeste,95,1,2005.45,21.11,Atacado
2024-09-01,SKU-040,Sudeste,100,15,2111.0,316.65,Farmácia
2024-10-01,SKU-040,Sudeste,147,15,3103.17,316.65,Farmácia
2024-11-01,SKU-040,Sudeste,96,11,2026.56,232.21,Farmácia
2024-12-01,SKU-040,Sudeste,183,5,3863.13,105.55,Supermercado
2024-01-01,SKU-040,Centro-Oeste,99,7,2089.89,147.77,Farmácia
2024-02-01,SKU-040,Centro-Oeste,66,17,1393.26,358.87,Farmácia
2024-03-01,SKU-040,Centro-Oeste,177,16,3736.47,337.76,Supermercado
2024-04-01,SKU-040,Centro-Oeste,149,18,3145.39,379.98,Atacado
2024-05-01,SKU-040,Centro-Oeste,154,7,3250.94,147.77,Farmácia
2024-06-01,SKU-040,Centro-Oeste,138,5,2913.18,105.55,Farmácia
2024-07-01,SKU-040,Centro-Oeste,159,12,3356.49,253.32,Supermercado
2024-08-01,SKU-040,Centro-Oeste,61,18,1287.71,379.98,Farmácia
2024-09-01,SKU-040,Centro-Oeste,60,10,1266.6,211.1,Atacado
2024-10-01,SKU-040,Centro-Oeste,197,6,4158.67,126.66,Supermercado
2024-11-01,SKU-040,Centro-Oeste,71,6,1498.81,126.66,Supermercado
2024-12-01,SKU-040,Centro-Oeste,111,8,2343.21,168.88,Farmácia
2024-01-01,SKU-041,Sul,122,20,3629.5,595.0,Farmácia
2024-02-01,SKU-041,Sul,146,20,4343.5,595.0,Supermercado
2024-03-01,SKU-041,Sul,92,18,2737.0,535.5,Farmácia
2024-04-01,SKU-041,Sul,142,13,4224.5,386.75,Atacado
2024-05-01,SKU-041,Sul,197,8,5860.75,238.0,Atacado
2024-06-01,SKU-041,Sul,173,14,5146.75,416.5,Atacado
2024-07-01,SKU-041,Sul,187,1,5563.25,29.75,Farmácia
2024-08-01,SKU-041,Sul,71,0,2112.25,0.0,Supermercado
2024-09-01,SKU-041,Sul,129,12,3837.75,357.0,Supermercado
2024-10-01,SKU-041,Sul,131,7,3897.25,208.25,Farmácia
2024-11-01,SKU-041,Sul,173,1,5146.75,29.75,Farmácia
2024-12-01,SKU-041,Sul,131,18,3897.25,535.5,Farmácia
2024-01-01,SKU-041,Sudeste,184,9,5474.0,267.75,Farmácia
2024-02-01,SKU-041,Sudeste,110,12,3272.5,357.0,Supermercado
2024-03-01,SKU-041,Sudeste,172,2,5117.0,59.5,Atacado
2024-04-01,SKU-041,Sudeste,157,7,4670.75,208.25,Atacado
2024-05-01,SKU-041,Sudeste,177,13,5265.75,386.75,Atacado
2024-06-01,SKU-041,Sudeste,80,11,2380.0,327.25,Farmácia
2024-07-01,SKU-041,Sudeste,185,9,5503.75,267.75,Supermercado
2024-08-01,SKU-041,Sudeste,143,8,4254.25,238.0,Farmácia
2024-09-01,SKU-041,Sudeste,188,13,5593.0,386.75,Supermercado
2024-10-01,SKU-041,Sudeste,91,16,2707.25,476.0,Supermercado
2024-11-01,SKU-041,Sudeste,134,17,3986.5,505.75,Farmácia
2024-12-01,SKU-041,Sudeste,187,9,5563.25,267.75,Atacado
2024-01-01,SKU-041,Centro-Oeste,130,5,3867.5,148.75,Farmácia
2024-02-01,SKU-041,Centro-Oeste,189,11,5622.75,327.25,Supermercado
2024-03-01,SKU-041,Centro-Oeste,76,8,2261.0,238.0,Farmácia
2024-04-01,SKU-041,Centro-Oeste,188,16,5593.0,476.0,Farmácia
2024-05-01,SKU-041,Centro-Oeste,104,13,3094.0,386.75,Supermercado
2024-06-01,SKU-041,Centro-Oeste,126,18,3748.5,535.5,Farmácia
2024-07-01,SKU-041,Centro-Oeste,81,20,2409.75,595.0,Farmácia
2024-08-01,SKU-041,Centro-Oeste,94,6,2796.5,178.5,Farmácia
2024-09-01,SKU-041,Centro-Oeste,116,18,3451.0,535.5,Atacado
2024-10-01,SKU-041,Centro-Oeste,194,5,5771.5,148.75,Atacado
2024-11-01,SKU-041,Centro-Oeste,140,18,4165.0,535.5,Farmácia
2024-12-01,SKU-041,Centro-Oeste,63,14,1874.25,416.5,Farmácia
2024-01-01,SKU-042,Sul,91,6,3500.77,230.82,Atacado
2024-02-01,SKU-042,Sul,61,9,2346.67,346.23,Farmácia
2024-03-01,SKU-042,Sul,129,16,4962.63,615.52,Atacado
2024-04-01,SKU-042,Sul,149,13,5732.03,500.11,Supermercado
2024-05-01,SKU-042,Sul,183,2,7040.01,76.94,Supermercado
2024-06-01,SKU-042,Sul,128,3,4924.16,115.41,Supermercado
2024-07-01,SKU-042,Sul,178,20,6847.66,769.4,Atacado
2024-08-01,SKU-042,Sul,157,12,6039.79,461.64,Atacado
2024-09-01,SKU-042,Sul,135,10,5193.45,384.7,Farmácia
2024-10-01,SKU-042,Sul,200,18,7694.0,692.46,Supermercado
2024-11-01,SKU-042,Sul,81,3,3116.07,115.41,Farmácia
2024-12-01,SKU-042,Sul,139,11,5347.33,423.17,Supermercado
2024-01-01,SKU-042,Sudeste,162,15,6232.14,577.05,Supermercado
2024-02-01,SKU-042,Sudeste,175,12,6732.25,461.64,Atacado
2024-03-01,SKU-042,Sudeste,181,13,6963.07,500.11,Supermercado
2024-04-01,SKU-042,Sudeste,162,8,6232.14,307.76,Supermercado
2024-05-01,SKU-042,Sudeste,160,1,6155.2,38.47,Supermercado
2024-06-01,SKU-042,Sudeste,150,4,5770.5,153.88,Atacado
2024-07-01,SKU-042,Sudeste,188,10,7232.36,384.7,Farmácia
2024-08-01,SKU-042,Sudeste,95,18,3654.65,692.46,Atacado
2024-09-01,SKU-042,Sudeste,139,10,5347.33,384.7,Supermercado
2024-10-01,SKU-042,Sudeste,107,2,4116.29,76.94,Supermercado
2024-11-01,SKU-042,Sudeste,153,1,5885.91,38.47,Supermercado
2024-12-01,SKU-042,Sudeste,197,16,7578.59,615.52,Supermercado
2024-01-01,SKU-042,Centro-Oeste,195,4,7501.65,153.88,Supermercado
2024-02-01,SKU-042,Centro-Oeste,188,15,7232.36,577.05,Atacado
2024-03-01,SKU-042,Centro-Oeste,179,11,6886.13,423.17,Farmácia
2024-04-01,SKU-042,Centro-Oeste,130,4,5001.1,153.88,Supermercado
2024-05-01,SKU-042,Centro-Oeste,61,13,2346.67,500.11,Farmácia
2024-06-01,SKU-042,Centro-Oeste,152,1,5847.44,38.47,Farmácia
2024-07-01,SKU-042,Centro-Oeste,103,19,3962.41,730.93,Supermercado
2024-08-01,SKU-042,Centro-Oeste,179,7,6886.13,269.29,Atacado
2024-09-01,SKU-042,Centro-Oeste,194,13,7463.18,500.11,Atacado
2024-10-01,SKU-042,Centro-Oeste,130,1,5001.1,38.47,Atacado
2024-11-01,SKU-042,Centro-Oeste,157,15,6039.79,577.05,Farmácia
2024-12-01,SKU-042,Centro-Oeste,138,13,5308.86,500.11,Farmácia
2024-01-01,SKU-043,Sul,111,18,2531.91,410.58,Supermercado
2024-02-01,SKU-043,Sul,122,5,2782.82,114.05,Farmácia
2024-03-01,SKU-043,Sul,125,7,2851.25,159.67,Farmácia
